2.700000000000000000e+01,-1.080000000000000000e+02
2.700000000000000000e+01,-1.072500000000000000e+02
2.700000000000000000e+01,-1.065000000000000000e+02
2.700000000000000000e+01,-1.057500000000000000e+02
2.700000000000000000e+01,-1.050000000000000000e+02
2.700000000000000000e+01,-1.042500000000000000e+02
2.700000000000000000e+01,-1.035000000000000000e+02
2.700000000000000000e+01,-1.027500000000000000e+02
2.700000000000000000e+01,-1.020000000000000000e+02
2.700000000000000000e+01,-1.012500000000000000e+02
2.700000000000000000e+01,-1.005000000000000000e+02
2.700000000000000000e+01,-9.975000000000000000e+01
2.700000000000000000e+01,-9.900000000000000000e+01
2.700000000000000000e+01,-9.825000000000000000e+01
2.700000000000000000e+01,-9.750000000000000000e+01
2.700000000000000000e+01,-9.675000000000000000e+01
2.700000000000000000e+01,-9.600000000000000000e+01
2.700000000000000000e+01,-9.525000000000000000e+01
2.700000000000000000e+01,-9.450000000000000000e+01
2.700000000000000000e+01,-9.375000000000000000e+01
2.700000000000000000e+01,-9.300000000000000000e+01
2.700000000000000000e+01,-9.225000000000000000e+01
2.700000000000000000e+01,-9.150000000000000000e+01
2.700000000000000000e+01,-9.075000000000000000e+01
2.700000000000000000e+01,-9.000000000000000000e+01
2.700000000000000000e+01,-8.925000000000000000e+01
2.700000000000000000e+01,-8.850000000000000000e+01
2.700000000000000000e+01,-8.775000000000000000e+01
2.700000000000000000e+01,-8.700000000000000000e+01
2.700000000000000000e+01,-8.625000000000000000e+01
2.700000000000000000e+01,-8.550000000000000000e+01
2.700000000000000000e+01,-8.475000000000000000e+01
2.700000000000000000e+01,-8.400000000000000000e+01
2.700000000000000000e+01,-8.325000000000000000e+01
2.700000000000000000e+01,-8.250000000000000000e+01
2.700000000000000000e+01,-8.175000000000000000e+01
2.700000000000000000e+01,-8.100000000000000000e+01
2.700000000000000000e+01,-8.025000000000000000e+01
2.700000000000000000e+01,-7.950000000000000000e+01
2.700000000000000000e+01,-7.875000000000000000e+01
2.700000000000000000e+01,-7.800000000000000000e+01
2.700000000000000000e+01,-7.725000000000000000e+01
2.700000000000000000e+01,-7.650000000000000000e+01
2.700000000000000000e+01,-7.575000000000000000e+01
2.700000000000000000e+01,-7.500000000000000000e+01
2.700000000000000000e+01,-7.425000000000000000e+01
2.700000000000000000e+01,-7.350000000000000000e+01
2.700000000000000000e+01,-7.275000000000000000e+01
2.700000000000000000e+01,-7.200000000000000000e+01
2.775000000000000000e+01,-1.245000000000000000e+02
2.775000000000000000e+01,-1.237500000000000000e+02
2.775000000000000000e+01,-1.230000000000000000e+02
2.775000000000000000e+01,-1.222500000000000000e+02
2.775000000000000000e+01,-1.215000000000000000e+02
2.775000000000000000e+01,-1.207500000000000000e+02
2.775000000000000000e+01,-1.200000000000000000e+02
2.775000000000000000e+01,-1.192500000000000000e+02
2.775000000000000000e+01,-1.185000000000000000e+02
2.775000000000000000e+01,-1.177500000000000000e+02
2.775000000000000000e+01,-1.170000000000000000e+02
2.775000000000000000e+01,-1.162500000000000000e+02
2.775000000000000000e+01,-1.155000000000000000e+02
2.775000000000000000e+01,-1.147500000000000000e+02
2.775000000000000000e+01,-1.140000000000000000e+02
2.775000000000000000e+01,-1.132500000000000000e+02
2.775000000000000000e+01,-1.125000000000000000e+02
2.775000000000000000e+01,-1.117500000000000000e+02
2.775000000000000000e+01,-1.110000000000000000e+02
2.775000000000000000e+01,-1.102500000000000000e+02
2.775000000000000000e+01,-1.095000000000000000e+02
2.775000000000000000e+01,-1.087500000000000000e+02
2.775000000000000000e+01,-1.080000000000000000e+02
2.775000000000000000e+01,-1.072500000000000000e+02
2.775000000000000000e+01,-1.065000000000000000e+02
2.775000000000000000e+01,-1.057500000000000000e+02
2.775000000000000000e+01,-1.050000000000000000e+02
2.775000000000000000e+01,-1.042500000000000000e+02
2.775000000000000000e+01,-1.035000000000000000e+02
2.775000000000000000e+01,-1.027500000000000000e+02
2.775000000000000000e+01,-1.020000000000000000e+02
2.775000000000000000e+01,-1.012500000000000000e+02
2.775000000000000000e+01,-1.005000000000000000e+02
2.775000000000000000e+01,-9.975000000000000000e+01
2.775000000000000000e+01,-9.900000000000000000e+01
2.775000000000000000e+01,-9.825000000000000000e+01
2.775000000000000000e+01,-9.750000000000000000e+01
2.775000000000000000e+01,-9.675000000000000000e+01
2.775000000000000000e+01,-9.600000000000000000e+01
2.775000000000000000e+01,-9.525000000000000000e+01
2.775000000000000000e+01,-9.450000000000000000e+01
2.775000000000000000e+01,-9.375000000000000000e+01
2.775000000000000000e+01,-9.300000000000000000e+01
2.775000000000000000e+01,-9.225000000000000000e+01
2.775000000000000000e+01,-9.150000000000000000e+01
2.775000000000000000e+01,-9.075000000000000000e+01
2.775000000000000000e+01,-9.000000000000000000e+01
2.775000000000000000e+01,-8.925000000000000000e+01
2.775000000000000000e+01,-8.850000000000000000e+01
2.775000000000000000e+01,-8.775000000000000000e+01
2.775000000000000000e+01,-8.700000000000000000e+01
2.775000000000000000e+01,-8.625000000000000000e+01
2.775000000000000000e+01,-8.550000000000000000e+01
2.775000000000000000e+01,-8.475000000000000000e+01
2.775000000000000000e+01,-8.400000000000000000e+01
2.775000000000000000e+01,-8.325000000000000000e+01
2.775000000000000000e+01,-8.250000000000000000e+01
2.775000000000000000e+01,-8.175000000000000000e+01
2.775000000000000000e+01,-8.100000000000000000e+01
2.775000000000000000e+01,-8.025000000000000000e+01
2.775000000000000000e+01,-7.950000000000000000e+01
2.775000000000000000e+01,-7.875000000000000000e+01
2.775000000000000000e+01,-7.800000000000000000e+01
2.775000000000000000e+01,-7.725000000000000000e+01
2.775000000000000000e+01,-7.650000000000000000e+01
2.775000000000000000e+01,-7.575000000000000000e+01
2.775000000000000000e+01,-7.500000000000000000e+01
2.775000000000000000e+01,-7.425000000000000000e+01
2.775000000000000000e+01,-7.350000000000000000e+01
2.775000000000000000e+01,-7.275000000000000000e+01
2.775000000000000000e+01,-7.200000000000000000e+01
2.850000000000000000e+01,-1.245000000000000000e+02
2.850000000000000000e+01,-1.237500000000000000e+02
2.850000000000000000e+01,-1.230000000000000000e+02
2.850000000000000000e+01,-1.222500000000000000e+02
2.850000000000000000e+01,-1.215000000000000000e+02
2.850000000000000000e+01,-1.207500000000000000e+02
2.850000000000000000e+01,-1.200000000000000000e+02
2.850000000000000000e+01,-1.192500000000000000e+02
2.850000000000000000e+01,-1.185000000000000000e+02
2.850000000000000000e+01,-1.177500000000000000e+02
2.850000000000000000e+01,-1.170000000000000000e+02
2.850000000000000000e+01,-1.162500000000000000e+02
2.850000000000000000e+01,-1.155000000000000000e+02
2.850000000000000000e+01,-1.147500000000000000e+02
2.850000000000000000e+01,-1.140000000000000000e+02
2.850000000000000000e+01,-1.132500000000000000e+02
2.850000000000000000e+01,-1.125000000000000000e+02
2.850000000000000000e+01,-1.117500000000000000e+02
2.850000000000000000e+01,-1.110000000000000000e+02
2.850000000000000000e+01,-1.102500000000000000e+02
2.850000000000000000e+01,-1.095000000000000000e+02
2.850000000000000000e+01,-1.087500000000000000e+02
2.850000000000000000e+01,-1.080000000000000000e+02
2.850000000000000000e+01,-1.072500000000000000e+02
2.850000000000000000e+01,-1.065000000000000000e+02
2.850000000000000000e+01,-1.057500000000000000e+02
2.850000000000000000e+01,-1.050000000000000000e+02
2.850000000000000000e+01,-1.042500000000000000e+02
2.850000000000000000e+01,-1.035000000000000000e+02
2.850000000000000000e+01,-1.027500000000000000e+02
2.850000000000000000e+01,-1.020000000000000000e+02
2.850000000000000000e+01,-1.012500000000000000e+02
2.850000000000000000e+01,-1.005000000000000000e+02
2.850000000000000000e+01,-9.975000000000000000e+01
2.850000000000000000e+01,-9.900000000000000000e+01
2.850000000000000000e+01,-9.825000000000000000e+01
2.850000000000000000e+01,-9.750000000000000000e+01
2.850000000000000000e+01,-9.675000000000000000e+01
2.850000000000000000e+01,-9.600000000000000000e+01
2.850000000000000000e+01,-9.525000000000000000e+01
2.850000000000000000e+01,-9.450000000000000000e+01
2.850000000000000000e+01,-9.375000000000000000e+01
2.850000000000000000e+01,-9.300000000000000000e+01
2.850000000000000000e+01,-9.225000000000000000e+01
2.850000000000000000e+01,-9.150000000000000000e+01
2.850000000000000000e+01,-9.075000000000000000e+01
2.850000000000000000e+01,-9.000000000000000000e+01
2.850000000000000000e+01,-8.925000000000000000e+01
2.850000000000000000e+01,-8.850000000000000000e+01
2.850000000000000000e+01,-8.775000000000000000e+01
2.850000000000000000e+01,-8.700000000000000000e+01
2.850000000000000000e+01,-8.625000000000000000e+01
2.850000000000000000e+01,-8.550000000000000000e+01
2.850000000000000000e+01,-8.475000000000000000e+01
2.850000000000000000e+01,-8.400000000000000000e+01
2.850000000000000000e+01,-8.325000000000000000e+01
2.850000000000000000e+01,-8.250000000000000000e+01
2.850000000000000000e+01,-8.175000000000000000e+01
2.850000000000000000e+01,-8.100000000000000000e+01
2.850000000000000000e+01,-8.025000000000000000e+01
2.850000000000000000e+01,-7.950000000000000000e+01
2.850000000000000000e+01,-7.875000000000000000e+01
2.850000000000000000e+01,-7.800000000000000000e+01
2.850000000000000000e+01,-7.725000000000000000e+01
2.850000000000000000e+01,-7.650000000000000000e+01
2.850000000000000000e+01,-7.575000000000000000e+01
2.850000000000000000e+01,-7.500000000000000000e+01
2.850000000000000000e+01,-7.425000000000000000e+01
2.850000000000000000e+01,-7.350000000000000000e+01
2.850000000000000000e+01,-7.275000000000000000e+01
2.850000000000000000e+01,-7.200000000000000000e+01
2.925000000000000000e+01,-1.245000000000000000e+02
2.925000000000000000e+01,-1.237500000000000000e+02
2.925000000000000000e+01,-1.230000000000000000e+02
2.925000000000000000e+01,-1.222500000000000000e+02
2.925000000000000000e+01,-1.215000000000000000e+02
2.925000000000000000e+01,-1.207500000000000000e+02
2.925000000000000000e+01,-1.200000000000000000e+02
2.925000000000000000e+01,-1.192500000000000000e+02
2.925000000000000000e+01,-1.185000000000000000e+02
2.925000000000000000e+01,-1.177500000000000000e+02
2.925000000000000000e+01,-1.170000000000000000e+02
2.925000000000000000e+01,-1.162500000000000000e+02
2.925000000000000000e+01,-1.155000000000000000e+02
2.925000000000000000e+01,-1.147500000000000000e+02
2.925000000000000000e+01,-1.140000000000000000e+02
2.925000000000000000e+01,-1.132500000000000000e+02
2.925000000000000000e+01,-1.125000000000000000e+02
2.925000000000000000e+01,-1.117500000000000000e+02
2.925000000000000000e+01,-1.110000000000000000e+02
2.925000000000000000e+01,-1.102500000000000000e+02
2.925000000000000000e+01,-1.095000000000000000e+02
2.925000000000000000e+01,-1.087500000000000000e+02
2.925000000000000000e+01,-1.080000000000000000e+02
2.925000000000000000e+01,-1.072500000000000000e+02
2.925000000000000000e+01,-1.065000000000000000e+02
2.925000000000000000e+01,-1.057500000000000000e+02
2.925000000000000000e+01,-1.050000000000000000e+02
2.925000000000000000e+01,-1.042500000000000000e+02
2.925000000000000000e+01,-1.035000000000000000e+02
2.925000000000000000e+01,-1.027500000000000000e+02
2.925000000000000000e+01,-1.020000000000000000e+02
2.925000000000000000e+01,-1.012500000000000000e+02
2.925000000000000000e+01,-1.005000000000000000e+02
2.925000000000000000e+01,-9.975000000000000000e+01
2.925000000000000000e+01,-9.900000000000000000e+01
2.925000000000000000e+01,-9.825000000000000000e+01
2.925000000000000000e+01,-9.750000000000000000e+01
2.925000000000000000e+01,-9.675000000000000000e+01
2.925000000000000000e+01,-9.600000000000000000e+01
2.925000000000000000e+01,-9.525000000000000000e+01
2.925000000000000000e+01,-9.450000000000000000e+01
2.925000000000000000e+01,-9.375000000000000000e+01
2.925000000000000000e+01,-9.300000000000000000e+01
2.925000000000000000e+01,-9.225000000000000000e+01
2.925000000000000000e+01,-9.150000000000000000e+01
2.925000000000000000e+01,-9.075000000000000000e+01
2.925000000000000000e+01,-9.000000000000000000e+01
2.925000000000000000e+01,-8.925000000000000000e+01
2.925000000000000000e+01,-8.850000000000000000e+01
2.925000000000000000e+01,-8.775000000000000000e+01
2.925000000000000000e+01,-8.700000000000000000e+01
2.925000000000000000e+01,-8.625000000000000000e+01
2.925000000000000000e+01,-8.550000000000000000e+01
2.925000000000000000e+01,-8.475000000000000000e+01
2.925000000000000000e+01,-8.400000000000000000e+01
2.925000000000000000e+01,-8.325000000000000000e+01
2.925000000000000000e+01,-8.250000000000000000e+01
2.925000000000000000e+01,-8.175000000000000000e+01
2.925000000000000000e+01,-8.100000000000000000e+01
2.925000000000000000e+01,-8.025000000000000000e+01
2.925000000000000000e+01,-7.950000000000000000e+01
2.925000000000000000e+01,-7.875000000000000000e+01
2.925000000000000000e+01,-7.800000000000000000e+01
